NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;NOMBRE-VIA;CLASE-VIAL;NUM;CODIGO-POSTAL;DISTRITO;LATITUD;LONGITUD;TELEFONO;TIPO
Centro Sociocultural Rafael de León (Fuencarral - El Pardo);; Secretaría: de lunes a viernes de 9 a 13:30 y de 17 a 19 horas.  ;  Salón de actos / auditorio  8 aulas  Zona wifi  ; Metro: Avenida de la Ilustración (línea 7)  Bus: 49 , 64 , 67 , 83 , 133 ;ISLA DE ONS;CALLE;14;28035;FUENCARRAL-EL PARDO;4.048.025.613.358.830;-37.214.686.777.952.900;917 310 350; ZonaWifi
Centro Sociocultural San Cristóbal de los Ángeles (Villaverde);; Secretaría: de lunes a viernes de 9 a 13 y de 16 a 18 horas.  Del 8 al 31 de julio de 9 a 14 horas. ;  Sala de exposiciones  Sala de lectura y estudio  Salón de actos  6 aulas  Zona wifi  ; Metro: San Cristóbal (línea 3)  Bus: 59, 79,  ;PINAZO;PLAZA;9;28021;VILLAVERDE;4.034.233.618.931.460;-36.905.504.735.084.300;917 100 410 / 917 100 413; ZonaWifi
Centro Sociocultural Santa Petronila (Villaverde);; Secretaría: de lunes a viernes de 9:30 a 13:30 y de 17 a 19 horas.   Del 8 al 31 de julio  de 9 a 14 horas. ;  Sala de lectura y estudio  Salón de actos / auditorio  Cafetería comedor  Zonas de exposiciones en planta primera y segunda  16 aulas  Ascensor  Aseos adaptados  Cambiador de bebe en planta baja  Zona wifi  ; Metro: Villaverde Bajo Cruce (línea 3)  Bus: 59 , 79 , 85 , 123  Renfe: Villaverde Bajo ;MARIA MARTINEZ OVIOL;CALLE;12;28021;VILLAVERDE;4.035.087.114.162.280;-3.691.508.909.255.180;917 109 710; ZonaWifi
Centro Sociocultural Talleres de Creatividad (Puente de Vallecas);; Secretaría: de lunes a viernes de 9 a 14 y de 17 a 19 horas. ;  Sala de lectura y estudio  7 aulas  Zona wifi  ; Bus: 10, 24, 57, 103, 111, 144, 310 ;SIERRA CARBONERA;CALLE;74;28053;PUENTE DE VALLECAS;4.039.009.728.291.880;-3.665.329.063.724.780;917 570 189 / 917 570 240; ZonaWifi
Centro Sociocultural Tetuán;; Secretaría: de lunes a jueves de 9:30 a 13:30 y de 17 a 18:30 horas. Viernes de 9:30 a 13:30 horas. ;  1 Salón de actos / auditorio  8 aulas  Zona wifi  ; Metro: Tetuán (línea 1)  Bus: 66, 124 ;BRAVO MURILLO;CALLE;251;28020;TETUAN;4.045.907.130.615.820;-3.700.271.645.324.860;915 790 851; ZonaWifi
Centro Sociocultural Valle Inclán (Fuencarral - El Pardo);; Secretaría: de lunes a jueves de 9 a 13:30 y de 16:30 a 18:30. Viernes de 9 a 13:30 horas. ;  Sala de exposiciones  Salón de actos / auditorio  6 aulas  Zona wifi  ; Bus: 67 , 132 ;ARZOBISPO MORCILLO;CALLE;7;28029;FUENCARRAL-EL PARDO;4.048.106.787.416.520;-36.933.504.628.706.000;913 230 805; ZonaWifi
Centro Sociocultural Valverde (Fuencarral - El Pardo);; Secretaría: de lunes a viernes de 9 a 13:30 y de 16:30 a 19 horas. ;  Sala de exposiciones  Salón de actos / auditorio  6 aulas  Zona wifi  ; Metro: Fuencarral (línea 10)  Bus: 66, 137  ;ISLAS AZORES;PLAZA;1;28034;FUENCARRAL-EL PARDO;4.049.504.564.211.650;-36.880.070.256.093.700;"917 364 760                                      
"; ZonaWifi
Centro Sociocultural Vicálvaro;; Secretaría: de lunes a viernes de 10 a 14 y de 17 a 19 horas.  ;  4 aulas  Sala de lectura y estudio: 1  Zona wifi  ; Metro: Vicálvaro (línea 9)  Bus: 4, 100, 106, 130 ;LAGO TITICACA;CALLE;10;28032;VICALVARO;4.040.220.324.604.790;-3.608.494.019.101.740;917 753 200 / 917 753 201 / 917 753 203; ZonaWifi
CentroCentro Cibeles de Cultura y Ciudadanía. 5Cs;  CentroCentro  Cibeles de Cultura y Ciudadanía es un punto de acogida e información cultural y un espacio para la reflexión colectiva sobre la vida y la cultura urbanas contemporáneas. Desde el corazón del Paseo del Arte, será altavoz y escaparate de la riqueza y diversidad artística recogida en las instituciones que lo conforman. Un lugar de reunión intercultural, escenario de participación, acción, ocio y aprendizaje. Una nueva fábrica de ideas, a imagen de la ciudad. ;  Exposiciones    Martes a domingo: de 10 a  20 horas  Cerrado: todos los lunes, 1 y 6 de enero, 1 de mayo y 24, 25 y 31 de diciembre    Mirador    Martes a domingo: de 10:30 a 13:30 y de 16 a 19 horas  Cerrado: todos los lunes, 1 y 6 de enero, 1 de mayo y 24, 25 y 31 de diciembre.  Imprescindible reservar previamente turno en los mostradores de la planta principal (Planta 2)   ;" Centro cultural dedicado a la ciudad.   Puesto de atención telefónica 010:  identificado con el logotipo de Lineamadrid, permite al ciudadano contactar con el teléfono de información municipal 010, solo con descolgar y de forma  gratuita.    Auditorio Caja de Música      Cafetería Colección Cibeles     Planta 2. Planta principal  Horario: de lunes a domingo de 10 a 24 horas  Teléfono: 915 231 570  Zona wifi     Tienda     Planta 2 , hall principal.   Horario es el mismo que el del Centro Cultural, de martes a domingo de 10 a 20 horas   El producto es muy variado, sección de Librería, escritorio, complemento, Joyería, textil, souvenirs &hellip; relacionado con arte, exposiciones que se exhiben en las galerías e inspirado en Madrid, para nacional o extranjero , incluso de diseño de propio que solo se podrá encontrar aquí a la venta.        Restaurante Palacio de Cibeles     Planta 6  Horario: de lunes a domingo de 13,30 a 16,30 horas y de 20 a 24 horas  Teléfono 915 231 454  Terraza bar Planta 6 Horario: de lunes a domingo de 10 a 2 horas   Zona wifi "; Metro: Banco de España   Tren: Recoletos  Autobuses: 1, 2, 202, 5, 9, 10, 14,15,20,27,34,37,45,51,52,53,74,146,150, 203, Línea Expres Aeropuerto  Aparcamiento: C/ Montalbán  Aparcamiento para bicicletas: C/ Montalbán, 1 ;CIBELES;PLAZA;1;28014;RETIRO;40.419.011.767.401.000;-3.692.206.111.679.650;010 (915 298 210 si llama desde fuera del municipio de Madrid); ZonaWifi
Departamento de Régimen Jurídico del Contrato Integral de Movilidad (CIM);;  De lunes a viernes de 8:30 a 14 horas  Cerrado los días 24 y 31 de diciembre  ;" Solicitud y tramitación de la autorización de estacionamiento del Servicio de Estacionamiento Regulado  (SER)  de las siguientes categorías de usuarios:   Residentes  Titulares de vehículos comerciales e industriales  Titulares de talleres de reparación de vehículos  Empresas de vehículos multiusuarios o  &ldquo;carsharing&rdquo;   Vehículos Cero Emisiones  Biciregistro  Zona wifi  "; Metro: Delicias (línea 3)  Bus: 8, 152, 102 ;BUSTAMANTE;CALLE;16;28045;ARGANZUELA;4.040.039.462.478.580;-368.842.123.426.747;10; ZonaWifi
Madrid on Rails; Madrid on Rails es un centro especilaizado en  TIC  e innovación. Tiene por objetivo crear una red de conocimiento que genere nuevas oportunidades de negocio para emprendedores y  pymes , facilitando asesoramiento y fortaleciendo su red de contactos ; De lunes a viernes de 9 a 14 horas y de 16 a 19 horas ;  Asesoramiento y formación en  software  libre para  pymes .  Instalaciones y equipos para facilitar el conocimiento y uso de la tecnología.  Zona wifi  ; Metro: Vicálvaro (línea 9), San Cipriano (línea 9)  Bus: 4, 100, 106, 130, E 3, L 9 ;LAGO TITICACA;CALLE;10;28032;VICALVARO;4.040.220.324.604.790;-3.608.494.019.101.740;609 443 087; ZonaWifi
Museo de Historia de Madrid;;"   Exposición    &quot;Cervantes a la luz: imágenes del hallazgo&quot;:   de martes a domingo de 10:00 a 20 horas.   Salas de exposición permanente y de Cartografía y maquetas : de martes a domingo de 10:00 a 20 horas.  Cerrado : todos los lunes y los días 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.   ";  Biblioteca de investigación  Servicio de documentación  Guardarropa  Zona wifi  ; Metro: Tribunal (líneas 1 y 10), Bilbao (líneas 1 y 4), Alonso Martínez (4, 5, 10)  Bus: 3, 21, 37, 40, 147, 149  Aparcamiento público: Barceló ;FUENCARRAL;CALLE;78;28004;CENTRO;4.042.577.054.821.340;-3.700.845.660.719.600;917 011 863; ZonaWifi
Museo de San Isidro. Los orígenes de Madrid; Este espacio museográfico propone un viaje por la historia de la ciudad de Madrid desde la Prehistoria hasta el establecimiento de la Corte, a través de distintas salas como la de San Isidro, el Patio Renacentista, el Jardín Arqueobotánico o el Almacén Visitable.  ;   General:  de martes a domingo y festivos de 9:30 a 20 horas   Agosto:  de martes a viernes de 9:30 a 14:30 horas y sábados, domingos y festivos de 9:30 a 20 horas   Cerrado:  todos los lunes, 1 y 6 de enero, 1 de mayo y 24, 25 y 31 de diciembre  ;"  Sala de investigadores - Biblioteca especializada en arqueología e historia madrileña - Archivo documental - El almacén visitable (más de 600 piezas arqueológicas) y el Jardín arqueobotánico (con información documentada sobre las especies de la ciudad)  Exposición permanente: &quot;Orígenes: Un viaje al pasado de Madrid&quot;. Un recorrido a través de la evolución del territorio madrileño y de sus pobladores hasta el establecimiento de la Corte en 1561. Con proyecciones en 3D estereoscópicas que permiten a los visitantes interactuar con animales de hace 40.000 años procedentes de excavaciones madrileñas.      Otros espacios visitables: las estancias de San Isidro, así como una importante colección de iconografía de San Isidro y de Santa María de la Cabeza.   Investigadores: los fondos del Museo están a disposición de la comunidad científica y los investigadores podrán acceder a ella con una simple petición formal a la dirección.  Visitas guiadas por voluntarios culturales. Talleres didácticos para grupos escolares.  Zona wifi  "; Metro: Latina , Tirso de Molina  Bus: 3 , 17 , 18 , 23 , 35 , 60 , 65 , 148 ;SAN ANDRES;PLAZA;2;28005;CENTRO;40.412.069.631.779.300;-3.710.874.934.826.830;913 667 415; ZonaWifi
Oficina Auxiliar de Atención al Ciudadano de El Pardo. Oficina de Atención al Ciudadano Línea Madrid Fuencarral - El Pardo; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.   Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a viernes de 8:30 a 14 horas.  Cerrado agosto y los días 24 y 31 de diciembre.  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ;  Gestiones con cita previa     Padrón municipal:  altas, bajas, cambios de domicilio y modificaciones de datos personales.   Cambio de domicilio en el permiso de circulación de vehículos a motor , cuando el titular sea una persona física.   Firma electrónica : acreditación de identidad para la obtención de Certificado Digital para personas físicas.   Tarjeta Azul : obtención y duplicados de la tarjeta de transporte.    Gestiones sin cita previa     Información genera l sobre el Ayuntamiento de Madrid y trámites administrativos,.   Impuestos    Peticiones de duplicados de recibos en período de pago voluntario, modificaciones del domicilio fiscal y domiciliaciones bancarias, del Impuesto sobre bienes Inmuebles (IBI), Impuesto sobre Actividades Económicas (IAE), Impuesto de Vehículos de Tración Mecánica (IVTM), Tasa de Paso de Vehículos y Tasa de basuras.  Pago con tarjeta  IBI ,  IAE ,  IVTM , Tasa de Paso de Vehículos y Tasa de Basuras, en período de pago voluntario.  Altas en el Sistema Especial de Pago del  IBI  y Tasa de Residuos.  Altas en el sistema de Pago a la Carta del  IBI y Tasa de Residuos.    Los justificantes de pago de estos impuestos y tasas se podrán solicitar bien por escrito a través del Registro General, o acudiendo a las  Oficinas de Atención al Contribuyente .   Registro:  las Oficinas de Registro del Ayuntamiento de Madrid están facultadas para recoger escritos dirigidos a cualquier órgano administrativo, ya sea de la Administración General del Estado, de la Administración Autonómica o de la Administración Local.   Multas:  consulta y pago de multas de circulación con tarjeta de crédito o débito de multas relacionadas con infracciones de tráfico.   Justificantes de Padrón:  volantes y certificados de empadronamiento. Esta oficina entrega los certificados en 72 horas.   Censo Electoral : trámites relativos al Censo Electoral, consultas y reclamaciones del Censo.  Consulta del  Ceso de Candidatos al Jurado .  Solicitud de  Teleasistencia .   Servicio de Estacionamiento Regulado (SER):  altas, bajas, modificaciones, renovaciones y domiciliaciones.   BICIMAD : información, altas, bajas, modificacion de datos personales, duplicados de abonos anuales   Avisos de desperfectos  en la ciudad: Pavimentos, iluminación, jardines, etc.  Presentación de una  sugerencia o una reclamación .   Concierto de cita previa : para ser atendido sin demoras innecesarias en los servicios del Ayuntamiento adheridos actualmente al Sistema de Atención al Ciudadano: las Oficinas de Atención Integral al Contribuyente, el Servicio de Estacionamiento Regulado y las propias Oficinas de Atención al Ciudadano.   Zona wifi   ;Bus: 601, 602;CAUDILLO;PLAZA;2;28048;FUENCARRAL-EL PARDO;4.051.990.209.048.080;-3.777.376.989.484.480;; ZonaWifi
Oficina Auxiliar de Atención al Ciudadano de Valverde. Oficina de Atención al Ciudadano Línea Madrid. Distrito de Fuencarral - El Pardo; Es una oficina del Ayuntamiento de Madrid donde puede informarse sobre la ciudad y realizar múltiples gestiones   (consulte gestiones que puede realizar ) , de forma cómoda y rápida. La red de oficinas de atención al ciudadano de Línea Madrid (26 oficinas repartidas por todos los distritos) mantiene un nivel de calidad de 500+  EFQM .  Cada Oficina de Atención al Ciudadano dispone de una oficina de registro. En información relacionada se indican los documentos que no pueden presentarse por registro del Ayuntamiento de Madrid.   Para su comodidad y evitarle esperas innecesarias hay una serie de gestiones, que por su extensión, se realizan con  cita previa . ; Laborables de lunes a viernes de 8:30 a 14 horas.  Cerrado agosto y los días 24 y 31 de diciembre.  Los sábados se mantiene abierta la  Oficina Central de Atención al Ciudadano  para registro de entrada de documentos. ;  Gestiones con cita previa     Padrón municipal:  altas, bajas, cambios de domicilio y modificaciones de datos personales.   Cambio de domicilio en el permiso de circulación de vehículos a motor , cuando el titular sea una persona física.   Firma electrónica : acreditación de identidad para la obtención de Certificado Digital para personas físicas.   Tarjeta Azul : obtención y duplicados de la tarjeta de transporte.   Tarjeta del Mayor    Identificación para la carpeta del ciudadano     Gestiones sin cita previa     Información genera l sobre el Ayuntamiento de Madrid y trámites administrativos,.   Impuestos    Peticiones de duplicados de recibos en período de pago voluntario, modificaciones del domicilio fiscal y domiciliaciones bancarias, del Impuesto sobre bienes Inmuebles (IBI), Impuesto sobre Actividades Económicas (IAE), Impuesto de Vehículos de Tración Mecánica (IVTM), Tasa de Paso de Vehículos y Tasa de basuras.  Pago con tarjeta  IBI ,  IAE ,  IVTM , Tasa de Paso de Vehículos y Tasa de Basuras, en período de pago voluntario.  Altas en el Sistema Especial de Pago del  IBI    Altas en el sistema de Pago a la Carta del  IBI .  Los justificantes de pago de estos impuestos y tasas se podrán solicitar bien por escrito a través del Registro General, o acudiendo a las  Oficinas de Atención al Contribuyente .     Registro:  las Oficinas de Registro del Ayuntamiento de Madrid están facultadas para recoger escritos dirigidos a cualquier órgano administrativo, ya sea de la Administración General del Estado, de la Administración Autonómica o de la Administración Local.   Multas:  consulta y pago de multas de circulación con tarjeta de crédito o débito de multas relacionadas con infracciones de tráfico.   Justificantes de Padrón:  volantes y certificados de empadronamiento. Esta oficina entrega los certificados en 72 horas.   Censo Electoral : trámites relativos al Censo Electoral, consultas y reclamaciones del Censo.  Consulta del  Ceso de Candidatos al Jurado .  Solicitud de  Teleasistencia .   Servicio de Estacionamiento Regulado (SER):  altas, bajas, modificaciones, renovaciones y domiciliaciones.   BICIMAD : información, altas, bajas, modificacion de datos personales, duplicados de abonos anuales   Avisos de desperfectos  en la ciudad: Pavimentos, iluminación, jardines, etc.  Presentación de una  sugerencia o una reclamación .   Concierto de cita previa : para ser atendido sin demoras innecesarias en los servicios del Ayuntamiento adheridos actualmente al Sistema de Atención al Ciudadano: las Oficinas de Atención Integral al Contribuyente, el Servicio de Estacionamiento Regulado y las propias Oficinas de Atención al Ciudadano.   Zona wifi   ;Bus: 66 , 137;ISLAS AZORES;PLAZA;1;28034;FUENCARRAL-EL PARDO;4.049.504.578.261.260;-3.687.983.425.734.920;; ZonaWifi
